#FILE:Mr.Krabs.txt
#Vertices 4963
#Arcs 4555
#MaxPath 18
#LeafN 3917
Rank	Count	Synset
265	3	performing_arts.n.01
266	3	deity.n.01
267	3	change_integrity.v.01
268	3	touch.v.01
269	3	tell.v.02
270	3	express.v.02
271	3	declare.v.01
272	3	be.v.03
273	3	vertebrate.n.01
274	3	geographic_point.n.01
275	3	way.n.06
276	3	arthropod.n.01
277	3	crustacean.n.01
278	3	weaponry.n.01
279	3	accomplishment.n.01
280	3	day.n.01
281	3	nutriment.n.01
282	3	end.v.02
283	3	serviceman.n.01
284	3	word.n.01
285	3	look.n.02
286	3	acknowledgment.n.03
287	3	cost.n.01
288	3	phenomenon.n.01
289	3	fortune.n.04
290	3	creator.n.02
291	3	artist.n.01
292	3	wrongdoing.n.02
293	3	sense_organ.n.01
294	3	season.n.02
295	3	extremity.n.04
296	3	transfer.v.05
297	3	social_event.n.01
298	3	contest.n.01
299	3	eat.v.02
